News,Compound,Date,Negative,Neutral,Positive,Source account,Text,Tweets Ago
@CNN,0.0,Fri Aug 24 12:10:01 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Study, work, retire? How to prepare for a 100-year life https://t.co/ZmGMxjyPut https://t.co/wjgN8Pq83y",285
@CNN,0.7906,Fri Aug 24 12:00:34 +0000 2018,0.708,0.0,0.292,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","With recent changes to the Supreme Court, what are Justice Ginsburg’s plans for retirement? Explore the past, prese… https://t.co/rxkfxQ4rkw",286
@CNN,0.3818,Fri Aug 24 11:50:06 +0000 2018,0.874,0.0,0.126,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","A fifth-generation coal miner from Virginia says President Trump is making ""false promises that are only going to l… https://t.co/f03rfvT5Ha",287
@CNN,-0.802,Fri Aug 24 11:40:07 +0000 2018,0.625,0.375,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Ireland abuse survivors say Pope must face up to Church's past sins https://t.co/CLcJkG7p6e https://t.co/hvywqM0yUa,288
@CNN,-0.2617,Fri Aug 24 11:30:00 +0000 2018,0.827,0.114,0.059,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Saving Nemo: The clownfish is under threat from dual challenges, overfishing and climate change. But these Australi… https://t.co/HRpo6V8bKG",289
@CNN,0.2023,Fri Aug 24 11:20:00 +0000 2018,0.904,0.0,0.096,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Today's top business headlines with @ChristineRomans before the opening bell on Wall Street:

- Wall Street falls o… https://t.co/0I08OhwJhG",290
@CNN,-0.6705,Fri Aug 24 11:10:05 +0000 2018,0.718,0.282,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",The Manhattan District Attorney's Office is considering pursuing criminal charges against the Trump Organization an… https://t.co/2VjbO6JevC,291
@CNN,0.0,Fri Aug 24 11:00:08 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","5 things for Friday:

- David Pecker
- Australia
- Hurricane Lane
- Duncan Hunter
- Arctic ice… https://t.co/0WwH1uaVNf",292
@CNN,0.0,Fri Aug 24 10:50:03 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Waymo, the self-driving car division of Google's parent company, Alphabet, wants to test its self-driving car tech… https://t.co/p2MUS11hK1",293
@CNN,-0.296,Fri Aug 24 10:40:09 +0000 2018,0.891,0.109,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","The discovery of two dinosaur fossils in China is shedding light on a previously missing chapter of evolution, acco… https://t.co/HMrs8LBK87",294
@CNN,-0.6705,Fri Aug 24 10:29:22 +0000 2018,0.769,0.231,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Saudi-led coalition airstrikes killed 30 people, including 22 children, in a rebel-held area in northwestern Yemen… https://t.co/ZNQMPiREGq",295
@CNN,-0.2023,Fri Aug 24 10:19:33 +0000 2018,0.904,0.096,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A rural Georgia county's two-person Board of Elections is scheduled to vote today on a controversial proposal to cl… https://t.co/4PuSyavfP8,296
@CNN,0.0,Fri Aug 24 10:08:30 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Hurricane Lane was downgraded to a Category 3 storm Thursday, even as it unleashed torrential rainfall, flooding an… https://t.co/q984dEaiEv",297
@CNN,0.0,Fri Aug 24 09:59:54 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",These are the world's most incredible lighthouses https://t.co/2bxiFB32az https://t.co/QaC3NAv4W6,298
@CNN,-0.2617,Fri Aug 24 09:51:00 +0000 2018,0.827,0.114,0.059,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Saving Nemo: The clownfish is under threat from dual challenges, overfishing and climate change. But these Australi… https://t.co/w9Ef5DVubU",299
@CNN,-0.3919,Fri Aug 24 09:49:26 +0000 2018,0.865,0.135,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Residents in Hawaii have recently faced devastating volcanic eruptions and earthquakes, but it's the first time in… https://t.co/gfIVF4FP2C",300
@FoxNews,-0.5574,Fri Aug 24 20:40:45 +0000 2018,0.783,0.217,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Florida man attempts to rob Krispy Kreme, demands money and donuts, cops say https://t.co/pBbNWw0MHq",301
@FoxNews,-0.34,Fri Aug 24 20:20:00 +0000 2018,0.87,0.13,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",SUNDAY: Music icon @WillieNelson sits down with @HarveyLevinTMZ to discuss his legacy and legendary exploits. Tune… https://t.co/QD70g8tQvo,302
@FoxNews,-0.6908,Fri Aug 24 20:12:07 +0000 2018,0.761,0.239,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Grandson of Munich terrorist rises in race against indicted Rep. Hunter, disavows dark family past https://t.co/P9L7IDNEGg",303
@FoxNews,0.5574,Fri Aug 24 20:09:53 +0000 2018,0.865,0.0,0.135,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @FoxBusiness: AT THE CLOSE: Major averages all close in the positive. S&amp;P 500, Nasdaq Composite, and Russel 2000 all close with record h…",304
@FoxNews,0.0,Fri Aug 24 20:07:37 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @ShepNewsTeam: Fox News Afternoon Update on Facebook Watch: https://t.co/mnECzx4UzS,305
@FoxNews,0.0,Fri Aug 24 20:04:39 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Jonathan Hunt is live with the ‘Fox News Update’ on Facebook Watch: https://t.co/hNrB8xzepH https://t.co/ZvB59OSagO,306
@FoxNews,-0.3182,Fri Aug 24 19:56:03 +0000 2018,0.796,0.204,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Would-be @NASA intern reportedly loses position over vulgar tweets https://t.co/aDt0dVr4Tz,307
@FoxNews,-0.34,Fri Aug 24 19:49:01 +0000 2018,0.806,0.194,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Texas veteran dies after mysterious gunman opens fire, police say https://t.co/Ryw5VOAXhO",308
@FoxNews,0.0274,Fri Aug 24 19:36:00 +0000 2018,0.68,0.156,0.164,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@VP: ""America will not ever abandon the critical domain of space."" https://t.co/p9lTZ9hfCK",309
@FoxNews,0.0,Fri Aug 24 19:35:11 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",.@POTUS arrives in Ohio. (Courtesy: WBNS) https://t.co/Uvod7IcoZ2,310
@FoxNews,-0.4939,Fri Aug 24 19:29:33 +0000 2018,0.802,0.198,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",.@POTUS renewed pressure Friday on Jeff Sessions to investigate the actions of his adversaries after the attorney g… https://t.co/M0KiapVVtX,311
@FoxNews,0.0,Fri Aug 24 19:19:44 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",.@TheJuanWilliams Presses @jasoninthehouse: Is GOP 'Calling for a Saturday Night Massacre'? #AmericasNewsroom https://t.co/JpO0jlnwX5,312
@FoxNews,0.0,Fri Aug 24 19:07:34 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",A Montana restaurant offers a percentage off your birthday dinner based on your age. So a 109-year-old woman actual… https://t.co/mzoqkntviO,313
@FoxNews,-0.5574,Fri Aug 24 18:56:00 +0000 2018,0.735,0.265,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Palau taking new approach to tourism following China's travel ban https://t.co/LYWwgHnUAV,314
@FoxNews,0.0,Fri Aug 24 18:54:02 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RT @FoxBusiness: Parents expect kids to foot more of their college bill: Study https://t.co/6hr5ewqZ9h,315
@FoxNews,-0.6597,Fri Aug 24 18:49:01 +0000 2018,0.625,0.375,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",19 foreign nationals charged with illegal voting during 2016 election https://t.co/oLzLC1cx0p,316
@FoxNews,-0.296,Fri Aug 24 18:45:17 +0000 2018,0.909,0.091,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Ian Prior: ""One of the reasons why James Comey is no longer at the FBI is because he talked about ongoing investiga… https://t.co/7gyCejU6To",317
@FoxNews,-0.2023,Fri Aug 24 18:39:11 +0000 2018,0.904,0.096,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@gen_jackkeane on @POTUS cancelling NK trip: ""I think it's confirmation of what we've been receiving through intel… https://t.co/w1E1mNZ1pq",318
@FoxNews,0.0,Fri Aug 24 18:32:21 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","What may be the world's most expensive Ford Pinto sold for $33,000 https://t.co/bMQ6KPTUNW",319
@FoxNews,0.0,Fri Aug 24 18:21:24 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Air Force One departs Joint Base Andrews  https://t.co/YL4XBpoQV1,320
@FoxNews,-0.5574,Fri Aug 24 20:40:45 +0000 2018,0.783,0.217,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Florida man attempts to rob Krispy Kreme, demands money and donuts, cops say https://t.co/pBbNWw0MHq",321
@FoxNews,-0.34,Fri Aug 24 20:20:00 +0000 2018,0.87,0.13,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",SUNDAY: Music icon @WillieNelson sits down with @HarveyLevinTMZ to discuss his legacy and legendary exploits. Tune… https://t.co/QD70g8tQvo,322
@FoxNews,-0.6908,Fri Aug 24 20:12:07 +0000 2018,0.761,0.239,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Grandson of Munich terrorist rises in race against indicted Rep. Hunter, disavows dark family past https://t.co/P9L7IDNEGg",323
@FoxNews,0.5574,Fri Aug 24 20:09:53 +0000 2018,0.865,0.0,0.135,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @FoxBusiness: AT THE CLOSE: Major averages all close in the positive. S&amp;P 500, Nasdaq Composite, and Russel 2000 all close with record h…",324
@FoxNews,0.0,Fri Aug 24 20:07:37 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @ShepNewsTeam: Fox News Afternoon Update on Facebook Watch: https://t.co/mnECzx4UzS,325
@FoxNews,0.0,Fri Aug 24 20:04:39 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Jonathan Hunt is live with the ‘Fox News Update’ on Facebook Watch: https://t.co/hNrB8xzepH https://t.co/ZvB59OSagO,326
@FoxNews,-0.3182,Fri Aug 24 19:56:03 +0000 2018,0.796,0.204,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Would-be @NASA intern reportedly loses position over vulgar tweets https://t.co/aDt0dVr4Tz,327
@FoxNews,-0.34,Fri Aug 24 19:49:01 +0000 2018,0.806,0.194,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Texas veteran dies after mysterious gunman opens fire, police say https://t.co/Ryw5VOAXhO",328
@FoxNews,0.0274,Fri Aug 24 19:36:00 +0000 2018,0.68,0.156,0.164,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@VP: ""America will not ever abandon the critical domain of space."" https://t.co/p9lTZ9hfCK",329
@FoxNews,0.0,Fri Aug 24 19:35:11 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",.@POTUS arrives in Ohio. (Courtesy: WBNS) https://t.co/Uvod7IcoZ2,330
@FoxNews,-0.4939,Fri Aug 24 19:29:33 +0000 2018,0.802,0.198,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",.@POTUS renewed pressure Friday on Jeff Sessions to investigate the actions of his adversaries after the attorney g… https://t.co/M0KiapVVtX,331
@FoxNews,0.0,Fri Aug 24 19:19:44 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",.@TheJuanWilliams Presses @jasoninthehouse: Is GOP 'Calling for a Saturday Night Massacre'? #AmericasNewsroom https://t.co/JpO0jlnwX5,332
@FoxNews,0.0,Fri Aug 24 19:07:34 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",A Montana restaurant offers a percentage off your birthday dinner based on your age. So a 109-year-old woman actual… https://t.co/mzoqkntviO,333
@FoxNews,-0.5574,Fri Aug 24 18:56:00 +0000 2018,0.735,0.265,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Palau taking new approach to tourism following China's travel ban https://t.co/LYWwgHnUAV,334
@FoxNews,0.0,Fri Aug 24 18:54:02 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RT @FoxBusiness: Parents expect kids to foot more of their college bill: Study https://t.co/6hr5ewqZ9h,335
@FoxNews,-0.6597,Fri Aug 24 18:49:01 +0000 2018,0.625,0.375,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",19 foreign nationals charged with illegal voting during 2016 election https://t.co/oLzLC1cx0p,336
@FoxNews,-0.296,Fri Aug 24 18:45:17 +0000 2018,0.909,0.091,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Ian Prior: ""One of the reasons why James Comey is no longer at the FBI is because he talked about ongoing investiga… https://t.co/7gyCejU6To",337
@FoxNews,-0.2023,Fri Aug 24 18:39:11 +0000 2018,0.904,0.096,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@gen_jackkeane on @POTUS cancelling NK trip: ""I think it's confirmation of what we've been receiving through intel… https://t.co/w1E1mNZ1pq",338
@FoxNews,0.0,Fri Aug 24 18:32:21 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","What may be the world's most expensive Ford Pinto sold for $33,000 https://t.co/bMQ6KPTUNW",339
@FoxNews,0.0,Fri Aug 24 18:21:24 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Air Force One departs Joint Base Andrews  https://t.co/YL4XBpoQV1,340
@FoxNews,0.0,Fri Aug 24 18:19:01 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Dairy farm turns to GoFundMe for survival https://t.co/TNRi7A16qe,341
@FoxNews,0.5423,Fri Aug 24 17:54:34 +0000 2018,0.743,0.0,0.257,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@RepChrisStewart: ""I know @POTUS is committed to engaging with them. I know @SecPompeo is."" #OutnumberedOT https://t.co/bMpIbTESiP",342
@FoxNews,-0.25,Fri Aug 24 17:49:18 +0000 2018,0.846,0.154,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Trump urges Secretary of State Pompeo to cancel North Korea trip
https://t.co/8Dn9PTnGLy",343
@FoxNews,0.7506,Fri Aug 24 17:44:20 +0000 2018,0.652,0.0,0.348,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JUST IN: Ohio GOP state Sen. Troy Balderson wins US House special election https://t.co/Eu3YazPgK1,344
@FoxNews,0.0,Fri Aug 24 17:42:26 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BREAKING: President @realDonaldTrump: ""I have asked Secretary of State Mike Pompeo not to go to North Korea, at thi… https://t.co/tw7jDPE6PL",345
@FoxNews,0.0,Fri Aug 24 17:33:18 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Thomas Homan: ""We need to enforce the law."" #OutnumberedOT https://t.co/h0Bor5oPmo",346
@FoxNews,0.0,Fri Aug 24 17:31:45 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",.@VP Mike Pence delivers remarks at the Republican National Lawyers Association Summer Luncheon.  https://t.co/AAlkWKHv6p,347
@FoxNews,0.0,Fri Aug 24 17:27:37 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","In this photo taken Thursday, Aug. 23, 2018, Mount Etna volcano spews lava during an eruption. Mount Etna in Sicily… https://t.co/7WUYvqQPRK",348
@FoxNews,0.5106,Fri Aug 24 17:26:06 +0000 2018,0.769,0.0,0.231,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Kansas Chick-fil-A barring 'professional campers' from scoring free food for a year https://t.co/lwGWvmAe5Q,349
@FoxNews,0.0,Fri Aug 24 17:16:49 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",.@JohnKerry tweets about Sen. John McCain. https://t.co/27TPc1Pl0D https://t.co/xbm3Zm9LP6,350
@FoxNews,0.296,Fri Aug 24 17:12:11 +0000 2018,0.845,0.0,0.155,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Sony reportedly admits it faked several Michael Jackson songs on posthumous album https://t.co/R478k1335T,351
@FoxNews,0.7003,Fri Aug 24 16:58:00 +0000 2018,0.746,0.0,0.254,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@RepMarkWalker: ""It probably is time for Jeff to maybe transition. I hope that's his decision. I hope it doesn't c… https://t.co/oOes0uYokf",352
@FoxNews,0.4939,Fri Aug 24 16:54:00 +0000 2018,0.758,0.0,0.242,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","On @foxandfriends, @cvpayne praised the U.S. economy under President @realDonaldTrump. https://t.co/GDkRi5BthF",353
@FoxNews,0.0,Fri Aug 24 16:44:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@LisaMarieBoothe: ""A Fox News Poll shows that the majority of Americans say that they are either very or somewhat… https://t.co/VtSSqiLbrs",354
@FoxNews,-0.0258,Fri Aug 24 16:42:18 +0000 2018,0.637,0.185,0.178,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",'It's Really Quite Disgusting': @benshapiro Slams Attacks on @VP's Christian Faith https://t.co/XpKAVaZVmu,355
@FoxNews,-0.25,Fri Aug 24 16:38:33 +0000 2018,0.846,0.154,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@dagenmcdowell: ""Looking at the inaction, you can smell the fecklessness."" #Outnumbered https://t.co/hhS9kbdrlU",356
@FoxNews,0.5574,Fri Aug 24 16:37:48 +0000 2018,0.66,0.0,0.34,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Supreme Court decisions could curb campus censorship https://t.co/et0fjauiLL,357
@FoxNews,-0.7003,Fri Aug 24 16:37:18 +0000 2018,0.571,0.329,0.1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Instagram fitness model killed moped rider while drunk and high before fleeing, police say https://t.co/cg6FbKayi6",358
@FoxNews,0.3612,Fri Aug 24 16:27:03 +0000 2018,0.706,0.0,0.294,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Do you agree with @NancyPelosi? https://t.co/9BWsBQB2NR https://t.co/we7vtuzrRD,359
@FoxNews,0.0,Fri Aug 24 16:25:02 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@RCamposDuffy: ""Why hasn't [AG Sessions] gone after @HillaryClinton?"" #Outnumbered https://t.co/Z0ZjxhM4nB",360
@FoxNews,0.0,Fri Aug 24 16:13:11 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","People watch the sunset on Waikiki Beach ahead of Hurricane Lane, Thursday, Aug. 23, in Honolulu. https://t.co/fhp1OSCg3u",361
@FoxNews,-0.6597,Fri Aug 24 16:10:32 +0000 2018,0.672,0.328,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",John McCain to discontinue medical treatment for brain cancer https://t.co/HTaiS8BRKk,362
@FoxNews,0.8519,Fri Aug 24 16:01:54 +0000 2018,0.542,0.0,0.458,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","On Twitter, @IvankaTrump celebrated the economy and employment opportunity in the United States. https://t.co/heAeTieL04",363
@FoxNews,0.0,Fri Aug 24 15:56:37 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",.@MittRomney tweets about Sen. John McCain. https://t.co/27TPc1Pl0D https://t.co/fCFBB0mFGs,364
@FoxNews,-0.7269,Fri Aug 24 15:48:40 +0000 2018,0.736,0.264,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Art Del Cueto: ""It's ridiculous to say we can't talk about about [Cristhian Rivera] being an illegal alien."" https://t.co/iJmlzzbdmc",365
@FoxNews,0.0,Fri Aug 24 15:34:28 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Moments ago, @SenateMajLdr sent a message to Sen. John McCain. https://t.co/27TPc1Pl0D https://t.co/4BwirXnEPk",366
@FoxNews,-0.1779,Fri Aug 24 15:19:40 +0000 2018,0.639,0.196,0.164,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JUST IN: Robin Leach, ‘Lifestyles of the Rich and Famous’ host, dead at 76 https://t.co/UVTMtrt5JM https://t.co/iEzzLNjKtg",367
@FoxNews,0.0,Fri Aug 24 15:14:22 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@BretBaier: ""If you think of any other figure in American history and political life who has spent his life servin… https://t.co/aKqmY5kuWC",368
@FoxNews,-0.296,Fri Aug 24 15:12:15 +0000 2018,0.833,0.167,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",BREAKING NEWS: Sen. John McCain no longer seeking medical treatment. https://t.co/bZu1FJDJqb https://t.co/J6OiXwy9TR,369
@FoxNews,-0.296,Fri Aug 24 15:07:07 +0000 2018,0.82,0.18,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BREAKING NEWS: Sen. John McCain no longer seeking medical treatment. https://t.co/Blw9dSenCL,370
@FoxNews,0.0,Fri Aug 24 15:04:10 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",.@POTUS and @FLOTUS to visit children’s hospital in Ohio @FoxFriendsFirst https://t.co/gOdONp6fgH,371
@FoxNews,0.3612,Fri Aug 24 15:03:50 +0000 2018,0.872,0.0,0.128,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",A group of whale watchers got a thrill when a humpback whale got awfully close during their tour in Alaska.… https://t.co/DVKCrfnDvg,372
@FoxNews,-0.8442,Fri Aug 24 14:56:08 +0000 2018,0.588,0.412,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tibbetts Murder Suspect's Atty Blasts 'Sad &amp; Sorry' Trump: 'Not Proper' to Interject in Case https://t.co/hMmqGqAhqw,373
@FoxNews,-0.5859,Fri Aug 24 14:45:27 +0000 2018,0.678,0.322,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Florida candidate says alien abduction doesn't define her https://t.co/4mANWyLdJU,374
@FoxNews,0.7351,Fri Aug 24 14:45:08 +0000 2018,0.693,0.0,0.307,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","California school district’s 'permissive' dress code welcoming tube tops, ripped jeans and pajamas sparks debate https://t.co/DEN9BlYq7K",375
@FoxNews,-0.8442,Fri Aug 24 14:35:00 +0000 2018,0.69,0.31,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Michelle Root, mother whose daughter Sarah was killed by an illegal immigrant: ""Until it happened to us, I didn't r… https://t.co/o9ZbiYtQoV",376
@FoxNews,0.5859,Fri Aug 24 14:32:30 +0000 2018,0.787,0.0,0.213,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Two @YonkersPD officers jumped right in to see who would win a double dutch face-off. https://t.co/CxnX7B8dr6,377
@FoxNews,-0.4767,Fri Aug 24 14:30:31 +0000 2018,0.78,0.22,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Texas man bitten by shark has flesh-eating bacteria related to attack https://t.co/UR5PRWfmWc,378
@FoxNews,0.7351,Fri Aug 24 14:30:00 +0000 2018,0.693,0.0,0.307,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","California school district’s ‘permissive’ dress code welcoming tube tops, ripped jeans and pajamas sparks debate https://t.co/HNeIxMSFNP",379
@FoxNews,0.0,Fri Aug 24 14:25:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Boy with autism will likely get to keep therapy ducks, report says https://t.co/WAMszQr8dY",380
@FoxNews,-0.5574,Fri Aug 24 14:23:26 +0000 2018,0.825,0.175,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retired Indy 500 driver Derek Daly fired from TV job for use of N-word 35 years ago https://t.co/ZkK5KON77F,381
@FoxNews,-0.4393,Fri Aug 24 14:19:29 +0000 2018,0.676,0.208,0.116,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Doctors Without Borders nurse attacks Israeli troops at Gaza border, is shot dead, officials say https://t.co/wTNmKUZeWW",382
@FoxNews,0.0,Fri Aug 24 14:13:11 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @FoxBusiness: #BreakingNews: In his keynote speech, at the annual gathering of global central bankers in Jackson Hole, Federal Reserve C…",383
@FoxNews,0.7003,Fri Aug 24 14:09:18 +0000 2018,0.746,0.0,0.254,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@RepMarkWalker: ""It probably is time for Jeff to maybe transition. I hope that's his decision. I hope it doesn't c… https://t.co/8OI9nyyQOB",384
