News,Compound,Date,Negative,Neutral,Positive,Source account,Text,Tweets Ago
CNN,0.7717,Sun Aug 26 13:30:49 +0000 2018,0.739,0.0,0.261,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","“What the American people should know was that John McCain was a true patriot. A man who loved his country, who wou… https://t.co/qAyryCN4Lt",297
CNN,-0.3818,Sun Aug 26 13:30:07 +0000 2018,0.796,0.204,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",“I’m going to miss him … It’s tough to imagine a Senate without him. It’s tough to imagine politics without John Mc… https://t.co/BX9NfNZgJ7,298
CNN,0.128,Sun Aug 26 13:25:17 +0000 2018,0.857,0.06,0.083,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Sen. Jeff Flake remembers John McCain: “It’s tough to have a voice like that silenced. But this voice for civility,… https://t.co/FRYbmFa5On",299
CNN,0.0,Sun Aug 26 13:16:03 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Former President Barack Obama remembered Sen. John McCain's dedication to the nation.

""We saw this country as a pl… https://t.co/SynkuVVxOd",300
FoxNews,0.3818,Mon Aug 27 06:23:00 +0000 2018,0.809,0.0,0.191,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Clinton, Obama among Democrats paying tribute to McCain's commitment to bipartisanship https://t.co/8jXgUMnw0W",301
FoxNews,0.0,Mon Aug 27 06:15:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@Scaramucci: ""[John McCain's] life, which will be remembered forever in America... he will be somebody that we loo… https://t.co/ONzzkZ6asM",302
FoxNews,0.0,Mon Aug 27 06:07:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@TigerWoods shot down questions on Sunday about his relationship with President @realDonaldTrump, urging people to… https://t.co/XODhCy8Vd4",303
FoxNews,0.6369,Mon Aug 27 06:00:00 +0000 2018,0.811,0.0,0.189,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@KatiePavlich: ""America has always prevailed. It is the greatest country the world has ever known. I always have f… https://t.co/Hs4IMeIGQP",304
FoxNews,0.5267,Mon Aug 27 05:53:00 +0000 2018,0.779,0.0,0.221,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Texas IHOP waitress's kind deed for man with Down syndrome goes viral https://t.co/LmbVNQr0iM,305
FoxNews,0.872,Mon Aug 27 05:45:00 +0000 2018,0.595,0.0,0.405,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Sen. John McCain: ""What greater cause could we hope to serve than helping keep America the strong, aspiring, inspir… https://t.co/T2m8imd2JF",306
FoxNews,0.8176,Mon Aug 27 05:38:00 +0000 2018,0.694,0.0,0.306,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Hawaii's team celebrates together after their 3-0 win over South Korea in the Little League World Series Championsh… https://t.co/ieZAae1oYm,307
FoxNews,0.8555,Mon Aug 27 05:30:00 +0000 2018,0.641,0.0,0.359,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@RealCandaceO: ""Liberalism to me means bondage and conservatism means freedom. The freedom to choose, the freedom… https://t.co/WB71R9lEKw",308
FoxNews,0.0,Mon Aug 27 05:23:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",.@FBI swarms family home of Jacksonville Landing gunman David Katz https://t.co/IfCWLIW952,309
FoxNews,0.836,Mon Aug 27 05:15:00 +0000 2018,0.611,0.0,0.389,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@WillieNelson: ""I enjoy the audience, I enjoy the fans. You know, I like the attention— who wouldn't?"" #OBJECTified https://t.co/JRKfg8hYGB",310
FoxNews,0.0,Mon Aug 27 05:07:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","A makeshift memorial filled with flowers, candles and pictures is set up outside of @SenJohnMcCain’s office in Phoe… https://t.co/aj1dpZLaOK",311
FoxNews,0.3612,Mon Aug 27 05:00:00 +0000 2018,0.739,0.094,0.167,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@KatiePavlich: ""Conservatism to me is limited government, liberty and sticking to the Constitution and realizing t… https://t.co/zUZIOU7WV9",312
FoxNews,-0.9081,Mon Aug 27 04:53:00 +0000 2018,0.533,0.467,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",MS-13 member in Virginia pleads guilty to murder for hacking man to death with machete https://t.co/ieV4aXxBtU,313
FoxNews,0.0,Mon Aug 27 04:45:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@RealCandaceO on @realDonaldTrump: ""I think that what he did in this country was the most necessary thing by killi… https://t.co/may38XX0JZ",314
FoxNews,-0.6705,Mon Aug 27 04:38:00 +0000 2018,0.744,0.256,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@Johnny_Joey, a retired Marine Corps bomb technician who lost both of his legs in a 2010 IED explosion, reflected… https://t.co/A3dmbzV6ig",315
FoxNews,0.0,Mon Aug 27 04:30:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@LisaMarieBoothe on Kavanaugh hearing: ""The changes to the judiciary are going to be lasting legacy of President… https://t.co/OSOM6NXcpK",316
FoxNews,-0.4588,Mon Aug 27 04:23:00 +0000 2018,0.812,0.188,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","North Carolina mom in 'disbelief' after son, 10, punished for calling teacher 'ma'am' https://t.co/Z8oqZ63bGh",317
FoxNews,0.0257,Mon Aug 27 04:15:00 +0000 2018,0.692,0.152,0.156,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","John McCain: ""I don't mind a good fight. For reasons known only to God, I've had quite a few tough ones in my life.… https://t.co/SsCVTbeEOF",318
FoxNews,0.4939,Mon Aug 27 04:08:00 +0000 2018,0.873,0.0,0.127,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",A woman hugs her husband for the first time in nine months since he was deployed to Iraq at Jackson Barracks in New… https://t.co/GoqA9QcpVQ,319
FoxNews,0.2732,Mon Aug 27 04:01:00 +0000 2018,0.89,0.0,0.11,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@KenPaxtonTX: ""We've had over 600,000 crimes committed by illegals since 2011. Over 1200 homicides. We've had huma… https://t.co/Tu1oIifiHM",320
FoxNews,0.3818,Mon Aug 27 06:23:00 +0000 2018,0.809,0.0,0.191,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Clinton, Obama among Democrats paying tribute to McCain's commitment to bipartisanship https://t.co/8jXgUMnw0W",321
FoxNews,0.0,Mon Aug 27 06:15:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@Scaramucci: ""[John McCain's] life, which will be remembered forever in America... he will be somebody that we loo… https://t.co/ONzzkZ6asM",322
FoxNews,0.0,Mon Aug 27 06:07:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@TigerWoods shot down questions on Sunday about his relationship with President @realDonaldTrump, urging people to… https://t.co/XODhCy8Vd4",323
FoxNews,0.6369,Mon Aug 27 06:00:00 +0000 2018,0.811,0.0,0.189,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@KatiePavlich: ""America has always prevailed. It is the greatest country the world has ever known. I always have f… https://t.co/Hs4IMeIGQP",324
FoxNews,0.5267,Mon Aug 27 05:53:00 +0000 2018,0.779,0.0,0.221,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Texas IHOP waitress's kind deed for man with Down syndrome goes viral https://t.co/LmbVNQr0iM,325
FoxNews,0.872,Mon Aug 27 05:45:00 +0000 2018,0.595,0.0,0.405,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Sen. John McCain: ""What greater cause could we hope to serve than helping keep America the strong, aspiring, inspir… https://t.co/T2m8imd2JF",326
FoxNews,0.8176,Mon Aug 27 05:38:00 +0000 2018,0.694,0.0,0.306,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Hawaii's team celebrates together after their 3-0 win over South Korea in the Little League World Series Championsh… https://t.co/ieZAae1oYm,327
FoxNews,0.8555,Mon Aug 27 05:30:00 +0000 2018,0.641,0.0,0.359,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@RealCandaceO: ""Liberalism to me means bondage and conservatism means freedom. The freedom to choose, the freedom… https://t.co/WB71R9lEKw",328
FoxNews,0.0,Mon Aug 27 05:23:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",.@FBI swarms family home of Jacksonville Landing gunman David Katz https://t.co/IfCWLIW952,329
FoxNews,0.836,Mon Aug 27 05:15:00 +0000 2018,0.611,0.0,0.389,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@WillieNelson: ""I enjoy the audience, I enjoy the fans. You know, I like the attention— who wouldn't?"" #OBJECTified https://t.co/JRKfg8hYGB",330
FoxNews,0.0,Mon Aug 27 05:07:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","A makeshift memorial filled with flowers, candles and pictures is set up outside of @SenJohnMcCain’s office in Phoe… https://t.co/aj1dpZLaOK",331
FoxNews,0.3612,Mon Aug 27 05:00:00 +0000 2018,0.739,0.094,0.167,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@KatiePavlich: ""Conservatism to me is limited government, liberty and sticking to the Constitution and realizing t… https://t.co/zUZIOU7WV9",332
FoxNews,-0.9081,Mon Aug 27 04:53:00 +0000 2018,0.533,0.467,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",MS-13 member in Virginia pleads guilty to murder for hacking man to death with machete https://t.co/ieV4aXxBtU,333
FoxNews,0.0,Mon Aug 27 04:45:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@RealCandaceO on @realDonaldTrump: ""I think that what he did in this country was the most necessary thing by killi… https://t.co/may38XX0JZ",334
FoxNews,-0.6705,Mon Aug 27 04:38:00 +0000 2018,0.744,0.256,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@Johnny_Joey, a retired Marine Corps bomb technician who lost both of his legs in a 2010 IED explosion, reflected… https://t.co/A3dmbzV6ig",335
FoxNews,0.0,Mon Aug 27 04:30:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@LisaMarieBoothe on Kavanaugh hearing: ""The changes to the judiciary are going to be lasting legacy of President… https://t.co/OSOM6NXcpK",336
FoxNews,-0.4588,Mon Aug 27 04:23:00 +0000 2018,0.812,0.188,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","North Carolina mom in 'disbelief' after son, 10, punished for calling teacher 'ma'am' https://t.co/Z8oqZ63bGh",337
FoxNews,0.0257,Mon Aug 27 04:15:00 +0000 2018,0.692,0.152,0.156,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","John McCain: ""I don't mind a good fight. For reasons known only to God, I've had quite a few tough ones in my life.… https://t.co/SsCVTbeEOF",338
FoxNews,0.4939,Mon Aug 27 04:08:00 +0000 2018,0.873,0.0,0.127,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",A woman hugs her husband for the first time in nine months since he was deployed to Iraq at Jackson Barracks in New… https://t.co/GoqA9QcpVQ,339
FoxNews,0.2732,Mon Aug 27 04:01:00 +0000 2018,0.89,0.0,0.11,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@KenPaxtonTX: ""We've had over 600,000 crimes committed by illegals since 2011. Over 1200 homicides. We've had huma… https://t.co/Tu1oIifiHM",340
FoxNews,0.0,Mon Aug 27 03:53:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",McCain's former colleague Kyl says late senator was ‘conscience of the Senate’ https://t.co/7OsyMs3UhT,341
FoxNews,0.0,Mon Aug 27 03:45:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Everett Alvarez: “[@SenJohnMcCain] always really felt this way that his service to country and what was right for t… https://t.co/60kv8CoU9M,342
FoxNews,0.0,Mon Aug 27 03:38:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Last night, former President @BarackObama, who ran against John McCain for the presidency in 2008, said that Americ… https://t.co/xPUoDcMhiX",343
FoxNews,-0.8779,Mon Aug 27 03:31:00 +0000 2018,0.588,0.412,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","China ride-hailing giant Didi Chuxing suspends carpooling service after woman raped, killed by driver https://t.co/ul7cD9nJA1",344
FoxNews,0.6369,Mon Aug 27 03:24:01 +0000 2018,0.811,0.0,0.189,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@KatiePavlich: ""America has always prevailed. It is the greatest country the world has ever known. I always have f… https://t.co/JqmvWYVKrI",345
FoxNews,-0.2052,Mon Aug 27 03:17:00 +0000 2018,0.777,0.131,0.092,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@marykissel: ""You cannot underestimate the political peril that this president is in if @TheDemocrats retake the H… https://t.co/z9mKwGfghd",346
FoxNews,0.539,Mon Aug 27 03:10:00 +0000 2018,0.775,0.0,0.225,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","John Kaites: “[@SenJohnMcCain] was really open, caring, hardworking and an intentional listener.” https://t.co/b5qqep5IdN",347
FoxNews,0.0,Mon Aug 27 03:03:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Earlier today, @IvankaTrump commemorated #WomensEqualityDay. https://t.co/9I1sIqF6gE",348
FoxNews,0.0,Mon Aug 27 02:58:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Celebrities react to Jacksonville 'mass shooting' https://t.co/oJqFPGr3yv,349
FoxNews,-0.4939,Mon Aug 27 02:53:00 +0000 2018,0.543,0.457,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","OPINION: Iran's forgotten persecuted Christian minority 
 https://t.co/VnBxIn3gWm",350
FoxNews,-0.4019,Mon Aug 27 02:48:12 +0000 2018,0.816,0.184,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RT @FoxBusiness: Here’s how Chicago plans to fix its $28B pension deficit  https://t.co/9RAdIplcjX,351
FoxNews,0.6369,Mon Aug 27 02:45:00 +0000 2018,0.769,0.0,0.231,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","McCain remembered by world leaders for 'service to freedom, democracy and rule of law' https://t.co/LT7xjoviBK",352
FoxNews,0.0,Mon Aug 27 02:37:33 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@RealCandaceO on @realDonaldTrump: ""I think that what he did in this country was the most necessary thing by killi… https://t.co/vbLjHRmYNN",353
FoxNews,-0.6908,Mon Aug 27 02:34:19 +0000 2018,0.711,0.289,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Gunman kills two at video game tournament in Florida before turning weapon on himself. https://t.co/uTPnJlkhaX https://t.co/L0r7bGpWCJ,354
FoxNews,0.7996,Mon Aug 27 02:33:00 +0000 2018,0.626,0.0,0.374,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",.@GovMikeHuckabee Remembers Sen. John McCain: He Was an 'Incredibly Gracious and Grateful Person' https://t.co/GB8rtUEJGi,355
FoxNews,-0.5267,Mon Aug 27 02:26:07 +0000 2018,0.748,0.182,0.07,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","John McCain's military career, from his time as Vietnam War POW to role in passing defense bill https://t.co/pvGXFdWRul",356
FoxNews,0.3612,Mon Aug 27 02:16:38 +0000 2018,0.739,0.094,0.167,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@KatiePavlich: ""Conservatism to me is limited government, liberty and sticking to the Constitution and realizing t… https://t.co/75n3Wgpc9i",357
FoxNews,0.8555,Mon Aug 27 02:16:07 +0000 2018,0.641,0.0,0.359,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@RealCandaceO: ""Liberalism to me means bondage and conservatism means freedom. The freedom to choose, the freedom… https://t.co/V6IvKbJKmd",358
FoxNews,-0.4767,Mon Aug 27 02:09:23 +0000 2018,0.866,0.134,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@KatiePavlich: ""I wrote a letter to @BillClinton when I was six years old about taxes and how it was unfair that h… https://t.co/Z4QBw7VjLp",359
FoxNews,-0.8658,Mon Aug 27 02:03:15 +0000 2018,0.481,0.519,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","13th suspect arrested in Bronx teen 'Junior' Guzman's killing, report says https://t.co/uTKdyyVy5I",360
FoxNews,0.0,Mon Aug 27 01:49:47 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@LisaMarieBoothe on Kavanaugh hearing: ""The changes to the judiciary are going to be lasting legacy of President… https://t.co/6Tps4yDu2Y",361
FoxNews,-0.312,Mon Aug 27 01:41:34 +0000 2018,0.697,0.181,0.122,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Sgt. Joey Jones on McCain's Military Impact: War Doesn't Have to Steal 'Your Will for Tomorrow' https://t.co/Ie14KwHmys,362
FoxNews,0.0,Mon Aug 27 01:31:22 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Jacksonville Madden tournament targeted by gunman was early qualifier https://t.co/xrxnfSvCHH,363
FoxNews,0.3818,Mon Aug 27 01:23:02 +0000 2018,0.809,0.0,0.191,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Clinton, Obama among Democrats paying tribute to McCain's commitment to bipartisanship https://t.co/g8qlpiPmzM",364
FoxNews,0.5106,Mon Aug 27 01:12:47 +0000 2018,0.837,0.0,0.163,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Flowers, candles and notes honoring Sen. John McCain​ are left outside of a Phoenix mortuary. The two-time presiden… https://t.co/oGoswfFq9l",365
FoxNews,0.4404,Mon Aug 27 01:03:26 +0000 2018,0.868,0.0,0.132,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@WillieNelson: ""I'm just fortunate enough to be able to put out what I'm thinking and put a melody to it.""… https://t.co/ruN8tn3qI6",366
FoxNews,-0.7964,Mon Aug 27 00:57:52 +0000 2018,0.628,0.372,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Glioblastoma, which killed McCain, is 'complex' and 'aggressive' disease, brain tumor group says https://t.co/3UkwLBtLMF",367
FoxNews,-0.8316,Mon Aug 27 00:51:33 +0000 2018,0.506,0.494,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Pope refuses to comment on claims he ignored McCarrick abuse accusations https://t.co/UiWnt56fs9,368
FoxNews,0.1027,Mon Aug 27 00:49:23 +0000 2018,0.759,0.112,0.129,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@WillieNelson on being a dad: ""I hope [my kids] watch me and not make the same mistakes I made."" #OBJECTified https://t.co/bu4EjAAlmK",369
FoxNews,0.836,Mon Aug 27 00:40:25 +0000 2018,0.611,0.0,0.389,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@WillieNelson: ""I enjoy the audience, I enjoy the fans. You know, I like the attention— who wouldn't?"" #OBJECTified https://t.co/PepfEnma7P",370
FoxNews,-0.0516,Mon Aug 27 00:36:46 +0000 2018,0.619,0.195,0.186,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",.@DrMarcSiegel: Cancer took John McCain's life -- Here's the greatest tribute we could give him https://t.co/e6eSEMbQFO,371
FoxNews,0.7506,Mon Aug 27 00:31:12 +0000 2018,0.61,0.0,0.39,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Tributes pour in for @SenJohnMcCain, remembered as a 'true American hero' https://t.co/X9DHlRTHX9 https://t.co/VdZt0SXvhW",372
FoxNews,0.4215,Mon Aug 27 00:27:43 +0000 2018,0.851,0.0,0.149,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Police investigate the scene of a shooting Sunday during a gaming event at a popular shopping center in Jacksonvill… https://t.co/ir3J1q1al4,373
FoxNews,-0.7096,Mon Aug 27 00:17:38 +0000 2018,0.67,0.33,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Jacksonville Landing shooter David Katz described as gamer angry after losing in tournament https://t.co/q9rHxNdWSK,374
FoxNews,-0.3612,Mon Aug 27 00:11:34 +0000 2018,0.828,0.172,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Mollie Tibbetts' father tells community to 'turn the page' at funeral Mass https://t.co/1z1UNLgZcC,375
FoxNews,-0.5423,Mon Aug 27 00:02:13 +0000 2018,0.788,0.212,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Earlier, @TimTebow tweeted in response to the fatal shooting in Jacksonville, Fla. https://t.co/kXTUKnd1zT https://t.co/3B0Two7hnI",376
FoxNews,-0.8126,Sun Aug 26 23:49:35 +0000 2018,0.697,0.303,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Jacksonville Mayor @lennycurry on video game tournament shooting: ""One violent crime in our city is one too many.""… https://t.co/UDEwfD3XrA",377
FoxNews,-0.296,Sun Aug 26 23:46:26 +0000 2018,0.72,0.186,0.093,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Jacksonville Sheriff Mike Williams on shooting suspect: ""We know that suspect used at least one handgun to commit t… https://t.co/TWsSzcoxI8",378
FoxNews,-0.9136,Sun Aug 26 23:40:12 +0000 2018,0.506,0.494,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BREAKING: David Katz, 24, ID'd as suspected killer in Jacksonville shooting; 3 dead including suspect, police say https://t.co/9j7IDOUu8k",379
FoxNews,0.5574,Sun Aug 26 23:38:11 +0000 2018,0.675,0.091,0.234,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jacksonville Sheriff Mike Williams on victims of shooting: ""I'm happy to report that they are all in stable conditi… https://t.co/H0ZDywVQlU",380
FoxNews,-0.3182,Sun Aug 26 23:37:02 +0000 2018,0.881,0.119,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jacksonville Sheriff Mike Williams: ""There were nine victims transported by JFRD to area hospitals. Seven of those… https://t.co/wsMjxBs4Ox",381
FoxNews,0.0,Sun Aug 26 23:34:03 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jacksonville Sheriff Mike Williams on video game tournament shooting: ""There were three deceased individuals at the… https://t.co/9FWeSj8iZm",382
FoxNews,0.0,Sun Aug 26 23:32:24 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jacksonville Sheriff Mike Williams: ""At 1:34 p.m., 911 calls came in stating that people had been shot inside the C… https://t.co/I2Qyed4ag3",383
FoxNews,0.0,Sun Aug 26 23:31:17 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jacksonville Sheriff Mike Williams: ""This afternoon there was a Madden 19 tournament event at Chicago Pizza at the… https://t.co/rA8BlJ764t",384
FoxNews,0.0,Sun Aug 26 23:29:23 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jacksonville Sheriff Mike Williams on video game tournament shooting: ""Our thoughts and prayers go out to the victi… https://t.co/HXWrbbd8LS",385
FoxNews,-0.5423,Sun Aug 26 23:26:18 +0000 2018,0.837,0.163,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Law enforcement officials in Florida hold a press conference on the fatal shooting at a video game tournament in Ja… https://t.co/HMHGLhuAes,386
FoxNews,0.0772,Sun Aug 26 23:25:23 +0000 2018,0.947,0.0,0.053,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Jon Kyl on @SenJohnMcCain: ""John's entire approach to life was we want to get the most out of the time that we have… https://t.co/Kv6imy5TFe",387
FoxNews,0.3612,Sun Aug 26 23:16:22 +0000 2018,0.894,0.0,0.106,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@KellyAyotte on @SenJohnMcCain: ""I had the privilege of seeing him at the ranch this spring and what he said to me… https://t.co/qucQ5lEadF",388
FoxNews,0.7845,Sun Aug 26 23:07:55 +0000 2018,0.699,0.0,0.301,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@KellyAyotte on @SenJohnMcCain: ""I remember John for his courage, his tenacity and his wonderful sense of humor.""… https://t.co/F99ycWqUM3",389
FoxNews,0.0,Sun Aug 26 22:59:42 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",DNC votes to limit influence of superdelegates in presidential nominating process https://t.co/g72vujIP4S https://t.co/ii6U6U1tOr,390
FoxNews,-0.5423,Sun Aug 26 22:55:49 +0000 2018,0.821,0.179,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Earlier, @SenSchumer tweeted in response to the fatal shooting at a video game tournament in Jacksonville, Fla.… https://t.co/PCEMrwItst",391
FoxNews,0.25,Sun Aug 26 22:50:25 +0000 2018,0.735,0.108,0.157,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Canadian man's body found by mom, friend in Bavarian Alps weeks after going missing, family says https://t.co/TkPU9jAhm1",392
FoxNews,-0.6369,Sun Aug 26 22:43:00 +0000 2018,0.658,0.342,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Kaine worries progressives with reluctance to confirm 'no' vote on Kavanaugh https://t.co/xlPwUXwBJD,393
